id,question_type,question,answer,answer_text,answer_skill,chapter_id,topic,subtopic,stale_risk,tags,options
20190410102555utnbbea6gxh7y5be2jp7zk,true_false,机动车在发生碰撞时，安全带可以减轻驾乘人员伤害。,A,正确,安全带是为了减轻伤害，保障车内人员安全的。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102555cafdwk3hpmt1wk8a79jk8g,true_false,打开后雾灯开关，（如图所示）亮起。,B,错误,图中仪表板上的灯，有纵向线且为绿色光线向左，是前雾灯。,3,unknown,unknown,low,chapter:3,正确 | 错误
201904101025553ktypz7ahgqgsujyacsa5d,true_false,行车中，燃油报警灯亮，应及时到附近加油站加油，以免造成车辆乘员滞留公路，发生交通事故。,A,正确,燃油报警灯亮，说明燃油不足，应尽快加油。,3,unknown,unknown,low,chapter:3,正确 | 错误
201904101025553grcrrutf5zkp8bee2fsee,true_false,上下扳动这个开关前风窗玻璃刮水器开始工作。,A,正确,图中操纵杆在转向盘右侧，是刮水器开关，上下扳动可控制前风窗玻璃刮水器。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102555vbwgvxg67qn9dlrjz4bydd,true_false,仪表显示油箱内存油量已在警告线以内。,A,正确,图中仪表盘上有一个油箱，是燃油表，指针已接近0，表示油量不足了。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102555htbn49zsvgkrvnpfjvpht7,true_false,这种握转向盘的动作是正确的。,B,错误,图中握转向盘太靠上，是驾驶陋习，不利于安全驾驶，是不正确的。,3,unknown,unknown,low,chapter:3,正确 | 错误
201904101025557uf66kxwywaudimxag4wy1,true_false,机油压力报警灯持续亮，可边行驶，边观察，等待报警灯自行熄灭。,B,错误,机油报警灯亮起，继续行驶会损坏发动机，且不利于安全驾驶。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102555s4gycxl8ciuyn21u2gu6xq,true_false,灯光开关在该位置时，后雾灯点亮。,A,正确,图中操纵杆上的白色标线指向标志的光线在右边，点亮是后雾灯。,3,traffic-signals,signals-signs-markings,low,chapter:3;交通信号,正确 | 错误
20190410102555nevsrhxf63wkrjseugdyav,true_false,机动车仪表板上（如图所示）亮，提示行李舱开启。,B,错误,图中仪表板上的黄色车辆前盖是打开状态，表示发动机舱开启。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102555dyotn8anvxvntsjjbk3d9t,true_false,打开左转向灯开关，（如图所示）亮起。,B,错误,图中仪表板上有一左一右两个箭头，向右的箭头亮起，是右转向指示灯闪烁。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556qbbwzcdcoxxqzh5ji9xxl7,true_false,机动车仪表板上（如图所示）亮，表示驻车制动器操纵杆可能没松到底。,B,错误,图中仪表板上的灯，红色括号圆圈里有一个感叹号“！”，表示制动系统出现异常。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556ycb7psgqyv56uazutbsosl,true_false,机动车紧急制动时，ABS系统在提供最大制动力的同时能使车前轮保持转向能力。,A,正确,ABS是防抱死制动系统，作用是保证车辆在任何路面上进行紧急制动时，防止车轮抱死。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556m8smznzbqthwrwtwi2n1d3,true_false,机动车仪表板上（如图所示）亮表示发动机可能机油量不足。,A,正确,图中仪表板上的灯像一个滴油的油壶，表示该车发动机机油压力过低或油量不足。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556mr94a1rpuycee9knmis6ml,true_false,点火开关在ON位置，车用电器不能使用。,B,错误,点火开关分4个挡位：LOCK-ACC-ON-START，图中指向ON，表示接通除起动机外的全部电源，车载电器也可以使用。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556kwgcsdarjbovpqhlgq1xri,true_false,开启前照灯近光时仪表板上（如图所示）亮起。,B,错误,图中仪表板上的灯，光线为蓝色平行线，是远光灯。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556evmny2afsoqc6u4fetgzuh,true_false,行车中，制动报警灯亮，应试踩一下制动，只要有效可正常行车。,B,错误,车辆制动报警灯亮起，说明制动有问题，继续行驶有安全隐患，应及时检修。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556evddyuajhcg83isat2cj94,true_false,机动车仪表板上（如图所示）亮时，提醒发动机冷却液可能不足。,A,正确,图中仪表板上是水温指示灯，车辆启动后一直亮着，说明发动机温度过高，可能是冷却液不足。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556mspuind37k3g9ftdtxkggr,true_false,仪表显示当前发动机转速是6000转/分钟。,B,错误,图中仪表盘上有km/h和km，是速度和里程表，不是发动机转速表。,3,safe-driving,road-rules,low,chapter:3;安全行车,正确 | 错误
20190410102556eetfyi2zcv4mhbserwinyj,true_false,机动车仪表板上（如图所示）亮表示启用地板及前风窗玻璃吹风。,A,正确,图中仪表板上有两个符号，一个是向下箭头表示地板吹风，另一个是扇形+曲线向上箭头表示前风窗玻璃吹风，所以是地板及前风窗玻璃吹风。,3,unknown,unknown,low,chapter:3,正确 | 错误
201904101025566kxxkd1qjj7mdnhhem871v,true_false,图中左侧白色轿车，在这种情况下为了保证安全，应适当降低车速。,A,正确,图中前方是限速标志，该路段限速60，白色轿车的车速已超60，应适当降速。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
201904101025562kjqfmnbxxvssmi4vn9bdl,true_false,机动车仪表板上（如图所示）亮时，防抱死制动系统处于打开状态。,B,错误,图中仪表板上的灯，黄色括号圆圈里有ABS，是防抱死制动系统故障标志，并不是打开状态。,3,traffic-signals,signals-signs-markings,low,chapter:3;交通信号,正确 | 错误
20190410102556bxkzjzy3yf26q9ycg27ph2,true_false,灯光开关旋转到这个位置时，全车灯光点亮。,B,错误,图中操纵杆上白色标线指向前后位置灯，只有前后位置灯会亮。,3,traffic-signals,signals-signs-markings,low,chapter:3;交通信号,正确 | 错误
20190410102556uzkpywtxjgruwhqvzbbqzk,true_false,机动车仪表板上（如图所示）亮，提示左侧车门未关闭。,B,错误,图中仪表板上的黄色车辆右侧车门是打开状态，表示右侧车门未关闭。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556wna7cqtthbnmesocaf8dri,true_false,安装防抱死制动装置（ABS）的机动车紧急制动时，可用力踏制动踏板。,A,正确,安装ABS系统的车辆紧急制动时，要用力踏制动踏板（猛踩刹车），才能防止车轮抱死。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556hstez4c2azsfhxbqbmldvw,true_false,机动车仪表板上（如图所示）亮时，提醒驾驶人安全带插头未插入锁扣。,A,正确,图中仪表板上是安全带指示灯，该灯一直亮着，说明安全带没系好，也就是安全带插头未插入锁扣。,3,law,points,low,chapter:3;扣分,正确 | 错误
20190410102556lpbhq7tkkz2hq6xdqrjp8z,true_false,打开位置灯开关，（如图所示）亮起。,A,正确,图中仪表板上的灯是像蝴蝶结的对称的绿色标志，是前后位置灯。,3,traffic-signals,signals-signs-markings,low,chapter:3;交通信号,正确 | 错误
20190410102556irhezklqnhsjy9jq2tgyr,true_false,机动车仪表板上（如图所示）亮时，提醒发动机需要补充机油。,B,错误,图中仪表板上是燃油指示灯，车辆启动后一直亮着，说明油箱内燃油已到最低液面应补充燃油，不是机油。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556regb8xxnkty6htsubfsiv4,true_false,机动车仪表板上（如图所示）亮，提示发动机舱开启。,B,错误,图中仪表板上的黄色车辆后盖是打开状态，表示行李舱开启。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556gyvwrxrqmf74xcjzmor777,true_false,打开右转向灯开关，（如图所示）亮起。,B,错误,图中仪表板上有一左一右两个箭头，向左的箭头亮起，是左转向指示灯闪烁。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556lbmbt7segpnhxbkdkut4uu,true_false,机动车仪表板上（如图所示）亮，表示行车制动系统可能出现故障。,A,正确,图中仪表板上的灯，红色括号圆圈里有一个感叹号“！”，表示制动系统出现异常。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556ttabpxt6u7wshvowxg2xzw,true_false,将转向灯开关向上提，左转向灯亮。,B,错误,图中操纵杆在转向盘左侧，是灯光、信号组合开关，提拉这个开关可以开启左右转向灯，向上提是右转向灯亮。,3,safe-driving,road-rules,low,chapter:3;安全行车,正确 | 错误
20190410102556jwn94cp9x9nx9c3ojfmtzb,true_false,机动车仪表板上（如图所示）亮，提示发电机向蓄电池充电。,B,错误,图中仪表板上像个一块红色的电池，是电瓶指示灯，一直亮着，说明充电电路故障。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556cbstt5tsfonoantqc8mfv3,true_false,机动车发生故障时，（如图所示）闪烁。,B,错误,图中仪表板上的双红三角，是危险报警闪光灯，当车辆发生故障时需人为开启，不会自动闪烁。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556swvfs84vv41rina6vwqhcm,true_false,装有ABS系统的机动车在冰雪路面上会最大限度缩短制动距离。,B,错误,冰雪路面上紧急制动时，ABS无法有效缩短制动距离。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556xbtqqygayuddfoh4mvzch4,true_false,机动车仪表板上（如图所示）亮表示发动机可能机油压力过高。,B,错误,图中仪表板上的灯像一个滴油的油壶，表示该车发动机机油压力过低或油量不足。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556s3hxphcibbeqjgvehus9sc,true_false,点火开关在LOCK位置拔出钥匙转向盘会锁住。,A,正确,点火开关分4个挡位：LOCK-ACC-ON-START，图中指向LOCK，拔出钥匙后，会切断电源，锁定方向盘。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556tnndumks5bhdet7dyr9gzh,true_false,机动车发生正面碰撞时，安全气囊加上安全带的双重保护才能充分发挥作用。,A,正确,安全气囊+安全带=双重保护。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556evyeuqhumumwfi7ce5ejne,true_false,打开前雾灯开关，（如图所示）亮起。,B,错误,图中仪表板上的灯，有纵向线且为黄色光线向右，是后雾灯。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556wnv6j8t1ujtod7bx9yfpel,true_false,机动车仪表板上（如图所示）亮时提醒发动机需要加注机油。,B,错误,图中仪表板上是水温指示灯，车辆启动后一直亮着，说明发动机温度过高，应停车检查。,3,safe-driving,road-rules,low,chapter:3;安全行车,正确 | 错误
20190410102556ltmubptn1cbabgujpqo8ed,true_false,按下这个开关，后风窗玻璃除霜器开始工作。,B,错误,图中向上曲线箭头表示雾气，该装置是除雾器开关。扇形开关亮起，表示前风窗玻璃除霜器开始工作。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102556vhaqyhppwk4tjsnbxeganb,true_false,仪表显示当前冷却液的温度是90度。,A,正确,图中仪表盘上有温度计，是水温表，指针指向90，表示冷却液的温度是90度。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102557yacdtxccn3e5acyrlck7xa,true_false,机动车仪表板上（如图所示）一直亮，表示发动机控制系统故障。,A,正确,图中仪表板上的图像像水龙头中间有一道闪电，是发动机控制系统故障指示灯。,3,unknown,unknown,low,chapter:3,正确 | 错误
201904101025574b1dsixaewk9r5ojsup54w,true_false,机动车仪表板上（如图所示）亮时，表示驻车制动器处于制动状态。,A,正确,图中仪表板上的灯，括号圆圈里有一个P，表示驻车制动系统处于制动状态。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102557g2ejxfzsy4bbjgsg7xgqzd,true_false,灯光开关在该位置时，前雾灯点亮。,A,正确,图中操纵杆上的白色标线指向标志的光线在左边，点亮是前雾灯。,3,traffic-signals,signals-signs-markings,low,chapter:3;交通信号,正确 | 错误
20190410102557prjyoymvrpjpw5vkf6t9zt,true_false,机动车仪表板上（如图所示）亮，提示右侧车门未关闭。,B,错误,图中仪表板上的黄色车辆左侧车门是打开状态，表示左侧车门未关闭。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102557dnyawezs6q5fupv1cpxkvb,true_false,安装防抱死制动装置（ABS）的机动车制动时，制动距离会大大缩短，因此不必保持安全车距。,B,错误,行车一定要保持足够的安全距离。,3,safe-driving,road-rules,low,chapter:3;安全行车,正确 | 错误
20190410102557fu5oqr8fwqfxzc3xqeytxh,true_false,将点火开关转到ACC位置起动机工作。,B,错误,点火开关分4个挡位：LOCK-ACC-ON-START，图中指向ACC，表示只接通附件电源，只能使用收音机等。,3,unknown,unknown,low,chapter:3,正确 | 错误
20190410102557ghc8gccl6rfxzzx1jwmnqe,single_choice,机动车仪表板上（如图所示）亮表示什么？,B,后雾灯打开,图中仪表板上的灯，有纵向线且为黄色光线向右，是后雾灯。,3,unknown,unknown,low,chapter:3,前雾灯打开 | 后雾灯打开 | 前照灯近光打开 | 前照灯远光打开
20190410102557u8hpk9u2yk2uavhrndm1xh,single_choice,这是什么踏板？,C,制动踏板,图中所指踏板在中间，是制动踏板。,3,unknown,unknown,low,chapter:3,加速踏板 | 离合器踏板 | 制动踏板 | 驻车制动器
